"features","nn_type","arch","look_back","act_fun","batch_size","epochs","units","dropout","optimizer","mae","rmse","r2"
"x2","FF","multi",0,"relu",32,200,80,0.1,"adam",0.350620306152126,0.409363510416364,-0.577373225644551
"x2","FF","deep",0,"relu",32,200,80,0.1,"adam",0.294914976326928,0.353907916727038,-0.178953738119971
"x2","FF","single",0,"relu",32,200,50,0.1,"adam",0.344085437331151,0.428516534887377,-0.728428334962935
"x2","FF","multi",0,"relu",32,200,50,0.1,"adam",0.370907441566284,0.434028956866926,-0.773183243482788
"x2","FF","deep",0,"relu",32,200,50,0.1,"adam",0.335449287092991,0.398621160832689,-0.495673873747482
"x2","FF","single",0,"tanh",16,200,50,0.1,"adam",0.332713695769903,0.390517229172062,-0.435478217988077
"x2","FF","multi",0,"tanh",16,200,50,0.1,"adam",0.611024185113182,0.682427218133967,-3.38357951277628
"x2","FF","deep",0,"tanh",16,200,50,0.1,"adam",0.425083130363743,0.476045462404154,-1.13310909890245
"x2","FF","single",0,"relu",16,200,80,0.1,"adam",0.377237508157708,0.442214053544004,-0.840692696399055
"x2","FF","multi",0,"relu",16,200,80,0.1,"adam",0.391190200105826,0.448906155618987,-0.896825283378934
"x2","FF","deep",0,"relu",16,200,80,0.1,"adam",0.350490607748946,0.408998425309891,-0.574560963856908
"x2","LSTM","single",3,"sigmoid&tanh",16,200,80,0.1,"adam",0.365468632149396,0.432087030448892,-0.812031470643328
"x2","LSTM","multi",3,"sigmoid&tanh",16,200,80,0.1,"adam",0.339048046321302,0.400462814590078,-0.556494769059291
"x2","LSTM","deep",3,"sigmoid&tanh",16,200,80,0.1,"adam",0.354929328468957,0.417745585273707,-0.693741047169702
"x2","LSTM","single",3,"sigmoid&tanh",32,150,80,0.1,"adam",0.35152900384934,0.413586744141517,-0.660185040251702
"x2","LSTM","multi",3,"sigmoid&tanh",32,150,80,0.1,"adam",0.34649865951236,0.408182254167315,-0.617080030922155
"x2","LSTM","deep",3,"sigmoid&tanh",32,150,80,0.1,"adam",0.359626056988328,0.421911955671056,-0.727694452984977
"x2","FF","single",0,"relu",8,150,30,0.2,"adam",0.313146648483906,0.375261103487652,-0.32551092347735
"x2","FF","multi",0,"relu",8,150,30,0.2,"adam",0.361114255145709,0.417470812086507,-0.640470563742805
"x2","FF","deep",0,"relu",8,150,30,0.2,"adam",0.388145485442189,0.46082373305525,-0.998876139964683
"x2","FF","single",0,"tanh",16,150,80,0.1,"adam",0.407641113502242,0.486440434589243,-1.22728372718794
"x2","FF","multi",0,"tanh",16,150,80,0.1,"adam",0.476577670218617,0.53126847301593,-1.65671089799301
"x2","FF","deep",0,"tanh",16,150,80,0.1,"adam",0.447439718009854,0.503498092609522,-1.38622761745268
"x2","FF","single",0,"tanh",32,200,80,0.1,"adam",0.329371357366837,0.388279647926768,-0.419075371398975
"x2","FF","multi",0,"tanh",32,200,80,0.1,"adam",0.405601057044519,0.457266579885704,-0.968136117565025
"x2","FF","deep",0,"tanh",32,200,80,0.1,"adam",0.341947033248938,0.397276811891422,-0.48560257180697
"x2","LSTM","single",2,"sigmoid&tanh",32,200,50,0.1,"adam",0.362464738810085,0.435563903657639,-0.82842480218499
"x2","LSTM","multi",2,"sigmoid&tanh",32,200,50,0.1,"adam",0.3461153311362,0.407010951709004,-0.596561055221863
"x2","LSTM","deep",2,"sigmoid&tanh",32,200,50,0.1,"adam",0.350701525220957,0.415008197099525,-0.659918214638053
"x2","LSTM","single",4,"sigmoid&tanh",16,150,80,0.1,"adam",0.327700967092994,0.393606182386061,-0.449963123986642
"x2","LSTM","multi",4,"sigmoid&tanh",16,150,80,0.1,"adam",0.337290840589079,0.40245315406943,-0.515876447764384
"x2","LSTM","deep",4,"sigmoid&tanh",16,150,80,0.1,"adam",0.350661915977339,0.416762932367309,-0.625591069872671
"x2","FF","single",0,"tanh",32,100,80,0.1,"adam",0.360816066509791,0.426883138635276,-0.715276787901693
"x2","FF","multi",0,"tanh",32,100,80,0.1,"adam",0.366661226322,0.43317717378103,-0.766230318242082
"x2","FF","deep",0,"tanh",32,100,80,0.1,"adam",0.351921314307923,0.4031263207538,-0.529672707881567
"x2","LSTM","single",3,"sigmoid&tanh",8,150,30,0.2,"adam",0.344104300239866,0.408130888511277,-0.616673069818281
"x2","LSTM","multi",3,"sigmoid&tanh",8,150,30,0.2,"adam",0.330596848565728,0.38932978121393,-0.471155318248671
"x2","LSTM","deep",3,"sigmoid&tanh",8,150,30,0.2,"adam",0.364030292054725,0.426375806988223,-0.764446048427882
"x2","LSTM","single",3,"sigmoid&tanh",32,200,50,0.1,"adam",0.374442529730764,0.443517162563074,-0.90916794971628
"x2","LSTM","multi",3,"sigmoid&tanh",32,200,50,0.1,"adam",0.347376848406866,0.409343230910937,-0.626291907165482
"x2","LSTM","deep",3,"sigmoid&tanh",32,200,50,0.1,"adam",0.358662414756587,0.42066581891441,-0.71750387116661
"x2","FF","single",0,"tanh",16,200,80,0.1,"adam",0.392347795681056,0.462293387431605,-1.01164606142878
"x2","FF","multi",0,"tanh",16,200,80,0.1,"adam",0.385715201928093,0.434888980982183,-0.780217295901676
"x2","FF","deep",0,"tanh",16,200,80,0.1,"adam",0.553543482067258,0.616968909170223,-2.58296665940305
"x2","LSTM","single",3,"sigmoid&tanh",32,150,80,0.1,"adam",0.330540067193495,0.386471648721373,-0.449634627456113
"x2","LSTM","multi",3,"sigmoid&tanh",32,150,80,0.1,"adam",0.341438704534732,0.401881314539689,-0.567540978631442
"x2","LSTM","deep",3,"sigmoid&tanh",32,150,80,0.1,"adam",0.361312740003501,0.423497844303521,-0.740707027775374
"x2","FF","single",0,"tanh",16,100,80,0.1,"adam",0.350471610514654,0.414220307433765,-0.615024004660892
"x2","FF","multi",0,"tanh",16,100,80,0.1,"adam",0.617758952917725,0.686864330774315,-3.44076852429303
"x2","FF","deep",0,"tanh",16,100,80,0.1,"adam",0.635542129319976,0.71067096295402,-3.75393621868649
"x2","LSTM","single",2,"sigmoid&tanh",8,100,30,0.2,"adam",0.334045447863016,0.389910879320624,-0.465224078814125
"x2","LSTM","multi",2,"sigmoid&tanh",8,100,30,0.2,"adam",0.338854604637292,0.396948553238298,-0.518594377911595
"x2","LSTM","deep",2,"sigmoid&tanh",8,100,30,0.2,"adam",0.349536776696309,0.413126870330215,-0.64490275083958
"x2","LSTM","single",4,"sigmoid&tanh",16,200,50,0.1,"adam",0.321826850179005,0.385500521597321,-0.390858902515147
"x2","LSTM","multi",4,"sigmoid&tanh",16,200,50,0.1,"adam",0.342566251423064,0.40724981728837,-0.552225918750268
"x2","LSTM","deep",4,"sigmoid&tanh",16,200,50,0.1,"adam",0.357324222802715,0.422518704912137,-0.670802107981756
"x2","LSTM","single",2,"sigmoid&tanh",32,150,30,0.2,"adam",0.326989787926608,0.38154642371678,-0.403033740988787
"x2","LSTM","multi",2,"sigmoid&tanh",32,150,30,0.2,"adam",0.348586435387986,0.41131302492502,-0.630490473541006
"x2","LSTM","deep",2,"sigmoid&tanh",32,150,30,0.2,"adam",0.350299474288288,0.414170897776823,-0.653227039075618
"x2","FF","single",0,"relu",8,150,30,0.2,"adam",0.42214039990395,0.505419567810886,-1.40447525795955
"x2","FF","multi",0,"relu",8,150,30,0.2,"adam",0.373783995412249,0.440668098696282,-0.827845281446943
"x2","FF","deep",0,"relu",8,150,30,0.2,"adam",0.296727256634015,0.356352583597992,-0.195297557667831
"x2","LSTM","single",3,"sigmoid&tanh",32,100,80,0.1,"adam",0.334464621105559,0.389916726673507,-0.47559442804338
"x2","LSTM","multi",3,"sigmoid&tanh",32,100,80,0.1,"adam",0.347557344937111,0.409799319681292,-0.629917943403708
"x2","LSTM","deep",3,"sigmoid&tanh",32,100,80,0.1,"adam",0.358615953556866,0.420740600856972,-0.718114568239356
"x2","LSTM","single",3,"sigmoid&tanh",8,200,80,0.1,"adam",0.336027492721132,0.39277713545166,-0.497323606411399
"x2","LSTM","multi",3,"sigmoid&tanh",8,200,80,0.1,"adam",0.324278994198819,0.381398589669466,-0.411826860479288
"x2","LSTM","deep",3,"sigmoid&tanh",8,200,80,0.1,"adam",0.356470694634145,0.420764417839263,-0.718309089340273
"x2","FF","single",0,"tanh",8,100,80,0.1,"adam",0.491796985779325,0.550408425643859,-1.85158522195889
"x2","FF","multi",0,"tanh",8,100,80,0.1,"adam",0.593703380566906,0.66519210569059,-3.16495565202292
"x2","FF","deep",0,"tanh",8,100,80,0.1,"adam",0.564432346663942,0.631271685026024,-2.75101523797941
"x2","LSTM","single",2,"sigmoid&tanh",32,100,30,0.2,"adam",0.335750327275776,0.391482429745026,-0.477059162938612
"x2","LSTM","multi",2,"sigmoid&tanh",32,100,30,0.2,"adam",0.346024696112122,0.406824899444605,-0.595101753420724
"x2","LSTM","deep",2,"sigmoid&tanh",32,100,30,0.2,"adam",0.350579589513673,0.414666360517046,-0.65718483691066
"x2","LSTM","single",4,"sigmoid&tanh",8,150,80,0.1,"adam",0.322350419940997,0.382998731910134,-0.372864916335643
"x2","LSTM","multi",4,"sigmoid&tanh",8,150,80,0.1,"adam",0.333785248677027,0.399239107826458,-0.491761132308216
"x2","LSTM","deep",4,"sigmoid&tanh",8,150,80,0.1,"adam",0.348904242846181,0.414753566296993,-0.609953722997432
"x2","LSTM","single",4,"sigmoid&tanh",32,100,30,0.2,"adam",0.385008664382406,0.449295834228836,-0.88928692285534
"x2","LSTM","multi",4,"sigmoid&tanh",32,100,30,0.2,"adam",0.383796929217695,0.448796355489865,-0.885088646134821
"x2","LSTM","deep",4,"sigmoid&tanh",32,100,30,0.2,"adam",0.358429863853409,0.422507092992136,-0.670710273212827
"x2","FF","single",0,"relu",16,150,80,0.1,"adam",0.310545208009599,0.366247289016577,-0.26259785116861
"x2","FF","multi",0,"relu",16,150,80,0.1,"adam",0.386820376328505,0.438405957017742,-0.80912719396436
"x2","FF","deep",0,"relu",16,150,80,0.1,"adam",0.354987890676058,0.411493681321448,-0.593832029306654
"x2","LSTM","single",4,"sigmoid&tanh",32,150,80,0.1,"adam",0.364054849466804,0.430627837788305,-0.735550827871593
"x2","LSTM","multi",4,"sigmoid&tanh",32,150,80,0.1,"adam",0.355465348256208,0.420550948080501,-0.655275806304538
"x2","LSTM","deep",4,"sigmoid&tanh",32,150,80,0.1,"adam",0.357947787479616,0.422537261328581,-0.670948869676231
"x2","LSTM","single",4,"sigmoid&tanh",16,150,30,0.2,"adam",0.447220068151306,0.534054474834561,-1.66934219412056
"x2","LSTM","multi",4,"sigmoid&tanh",16,150,30,0.2,"adam",0.357707907563606,0.42101620017693,-0.658940268513531
"x2","LSTM","deep",4,"sigmoid&tanh",16,150,30,0.2,"adam",0.358951205219028,0.424111461916884,-0.683422603223532
"x2","FF","single",0,"relu",8,150,50,0.2,"adam",0.308959912772748,0.373136495339477,-0.310544175813269
"x2","FF","multi",0,"relu",8,150,50,0.2,"adam",0.370313201868803,0.42663744476316,-0.713302890695989
"x2","FF","deep",0,"relu",8,150,50,0.2,"adam",0.332833407725291,0.391518334277999,-0.442847452683119
"x2","FF","single",0,"relu",8,100,80,0.2,"adam",0.379736822128974,0.446357494927496,-0.875348008234915
"x2","FF","multi",0,"relu",8,100,80,0.2,"adam",0.325523644762753,0.377840057336773,-0.343792476900247
"x2","FF","deep",0,"relu",8,100,80,0.2,"adam",0.403859432841858,0.469126220766515,-1.0715509703939
"x2","LSTM","single",4,"sigmoid&tanh",8,150,50,0.2,"adam",0.348747351537814,0.413736959886786,-0.602071049740592
"x2","LSTM","multi",4,"sigmoid&tanh",8,150,50,0.2,"adam",0.343088312289102,0.407434953868197,-0.553637529539839
"x2","LSTM","deep",4,"sigmoid&tanh",8,150,50,0.2,"adam",0.342189581750961,0.407112905055992,-0.551182416783562
"x2","LSTM","single",2,"sigmoid&tanh",8,200,30,0.2,"adam",0.320497550496646,0.375696977936097,-0.360343996204774
"x2","LSTM","multi",2,"sigmoid&tanh",8,200,30,0.2,"adam",0.343295419046395,0.400639807586387,-0.546968740891297
"x2","LSTM","deep",2,"sigmoid&tanh",8,200,30,0.2,"adam",0.356125401544828,0.420553802156345,-0.704576388310182
"x2","FF","single",0,"tanh",32,100,50,0.2,"adam",0.416734416000791,0.465873955453936,-1.04292805490224
"x2","FF","multi",0,"tanh",32,100,50,0.2,"adam",0.393350558102555,0.467271844576956,-1.05520636053866
"x2","FF","deep",0,"tanh",32,100,50,0.2,"adam",0.518333957855026,0.574263918632953,-2.10412548028689
"x2","FF","single",0,"relu",8,150,80,0.2,"adam",0.44160960560137,0.486705283663946,-1.22970973695269
"x2","FF","multi",0,"relu",8,150,80,0.2,"adam",0.373429474742962,0.425849750742401,-0.706982242449983
"x2","FF","deep",0,"relu",8,150,80,0.2,"adam",0.315977005504466,0.376559241745719,-0.33469744785812
"x2","LSTM","single",4,"sigmoid&tanh",16,200,30,0.2,"adam",0.32924577297356,0.387648337385435,-0.406400415098636
"x2","LSTM","multi",4,"sigmoid&tanh",16,200,30,0.2,"adam",0.344649932839403,0.409361847516002,-0.568367602842052
"x2","LSTM","deep",4,"sigmoid&tanh",16,200,30,0.2,"adam",0.359730303906865,0.423905452473733,-0.681787576792818
"x2","FF","single",0,"tanh",8,150,80,0.2,"adam",0.400082831332418,0.475572281389065,-1.12887065878809
"x2","FF","multi",0,"tanh",8,150,80,0.2,"adam",0.602361085357339,0.670240392002509,-3.22841303051047
"x2","FF","deep",0,"tanh",8,150,80,0.2,"adam",0.558725996655296,0.634445489344667,-2.7888275321766
"x2","LSTM","single",4,"sigmoid&tanh",16,100,80,0.2,"adam",0.318215615490598,0.384951123452572,-0.386897347331166
"x2","LSTM","multi",4,"sigmoid&tanh",16,100,80,0.2,"adam",0.32885864907002,0.393774658800122,-0.451204653614527
"x2","LSTM","deep",4,"sigmoid&tanh",16,100,80,0.2,"adam",0.35489486678145,0.421779618799465,-0.66496195661155
"x2","LSTM","single",2,"sigmoid&tanh",16,100,50,0.2,"adam",0.325272692704882,0.381830458696859,-0.405123442098445
"x2","LSTM","multi",2,"sigmoid&tanh",16,100,50,0.2,"adam",0.342322498623619,0.399760775349776,-0.540187869002077
"x2","LSTM","deep",2,"sigmoid&tanh",16,100,50,0.2,"adam",0.353338308536558,0.416882928785623,-0.674948905828005
"x2","FF","single",0,"relu",16,200,30,0.2,"adam",0.305652272086149,0.366589605781402,-0.26495915408418
"x2","FF","multi",0,"relu",16,200,30,0.2,"adam",0.303937283365757,0.362908260015135,-0.2396809134297
"x2","FF","deep",0,"relu",16,200,30,0.2,"adam",0.407070253546662,0.455666571847003,-0.954386920041285
"x2","LSTM","single",2,"sigmoid&tanh",32,200,30,0.2,"adam",0.339914783282249,0.397829136182598,-0.525339491656874
"x2","LSTM","multi",2,"sigmoid&tanh",32,200,30,0.2,"adam",0.346963094426629,0.408193122287264,-0.605849004365964
"x2","LSTM","deep",2,"sigmoid&tanh",32,200,30,0.2,"adam",0.346616958172171,0.410108317246158,-0.620953271084526
"x2","FF","single",0,"tanh",8,200,30,0.2,"adam",0.339819053482037,0.400609131743701,-0.510629278456455
"x2","FF","multi",0,"tanh",8,200,30,0.2,"adam",0.344486112798648,0.400069118915291,-0.506559429261914
"x2","FF","deep",0,"tanh",8,200,30,0.2,"adam",0.329192522055149,0.386629021827535,-0.407035677759035
"x2","FF","single",0,"relu",16,100,50,0.2,"adam",0.303726879766822,0.366957420933669,-0.267498803598657
"x2","FF","multi",0,"relu",16,100,50,0.2,"adam",0.344961266219052,0.408542505871023,-0.571052525719201
"x2","FF","deep",0,"relu",16,100,50,0.2,"adam",0.306903804362996,0.370077886331414,-0.289147107331124
"x2","FF","single",0,"relu",32,100,50,0.2,"adam",0.370543713411586,0.434310853132609,-0.775487311223467
"x2","FF","multi",0,"relu",32,100,50,0.2,"adam",0.462527216777722,0.563294328207559,-1.98666811246989
"x2","FF","deep",0,"relu",32,100,50,0.2,"adam",0.405435650220819,0.485801334031249,-1.22143502268128
"x2","FF","single",0,"relu",16,100,80,0.2,"adam",0.390107793142977,0.461222677458493,-1.00233857287225
"x2","FF","multi",0,"relu",16,100,80,0.2,"adam",0.351805448354428,0.414275134029711,-0.615451565198083
"x2","FF","deep",0,"relu",16,100,80,0.2,"adam",0.327579582016067,0.389585062417899,-0.428633408390719
"x2","FF","single",0,"tanh",32,200,30,0.2,"adam",0.406706157662221,0.455620153694463,-0.953988758687932
"x2","FF","multi",0,"tanh",32,200,30,0.2,"adam",0.359606155948984,0.42351378039456,-0.68830653148237
"x2","FF","deep",0,"tanh",32,200,30,0.2,"adam",0.348015279849764,0.399748894451494,-0.504148625299601
"x2","LSTM","single",3,"sigmoid&tanh",8,150,80,0.2,"adam",0.36662162398401,0.435632456265964,-0.841890179777329
"x2","LSTM","multi",3,"sigmoid&tanh",8,150,80,0.2,"adam",0.346965344136115,0.405803590861072,-0.598288026737682
"x2","LSTM","deep",3,"sigmoid&tanh",8,150,80,0.2,"adam",0.344637099509149,0.40697897164107,-0.607560086818831
"x2","LSTM","single",2,"sigmoid&tanh",16,100,80,0.2,"adam",0.346283094861453,0.404798936353827,-0.579254293470395
"x2","LSTM","multi",2,"sigmoid&tanh",16,100,80,0.2,"adam",0.33414804943336,0.391718239706382,-0.478839115951728
"x2","LSTM","deep",2,"sigmoid&tanh",16,100,80,0.2,"adam",0.354141711943228,0.417091748955391,-0.676627318112876
"x2","LSTM","single",3,"sigmoid&tanh",16,200,50,0.2,"adam",0.373230713432368,0.441380350025299,-0.890815980492963
"x2","LSTM","multi",3,"sigmoid&tanh",16,200,50,0.2,"adam",0.343585494479458,0.403010275351544,-0.576360388603466
"x2","LSTM","deep",3,"sigmoid&tanh",16,200,50,0.2,"adam",0.353752578121179,0.416406725447798,-0.682901684632745
"x2","FF","single",0,"tanh",16,100,80,0.2,"adam",0.345940394137178,0.397873346469888,-0.490067361234306
"x2","FF","multi",0,"tanh",16,100,80,0.2,"adam",0.461957394842426,0.513895613427082,-1.48579911836925
"x2","FF","deep",0,"tanh",16,100,80,0.2,"adam",0.630771785817614,0.703106835575191,-3.6532763870827
"x2","LSTM","single",4,"sigmoid&tanh",8,200,30,0.2,"adam",0.371730747249192,0.440993260521785,-0.820107501014867
"x2","LSTM","multi",4,"sigmoid&tanh",8,200,30,0.2,"adam",0.350821760849465,0.414631518407391,-0.609006352993495
"x2","LSTM","deep",4,"sigmoid&tanh",8,200,30,0.2,"adam",0.350182319477838,0.416187602447966,-0.621105999046583
"x2","FF","single",0,"relu",16,200,50,0.2,"adam",0.366701089773451,0.417669347977761,-0.642031246408437
"x2","FF","multi",0,"relu",16,200,50,0.2,"adam",0.291629542505421,0.349082384899225,-0.147022869969442
"x2","FF","deep",0,"relu",16,200,50,0.2,"adam",0.359193710603337,0.415969733740062,-0.628694661462086
"x2","LSTM","single",4,"sigmoid&tanh",8,100,80,0.2,"adam",0.320059295070568,0.383273217368207,-0.374833416264177
"x2","LSTM","multi",4,"sigmoid&tanh",8,100,80,0.2,"adam",0.321159910508723,0.383432914443991,-0.37597934875987
"x2","LSTM","deep",4,"sigmoid&tanh",8,100,80,0.2,"adam",0.332999425286138,0.396377623198926,-0.470453830421134
"x2","LSTM","single",3,"sigmoid&tanh",32,150,50,0.2,"adam",0.384789336519995,0.455078157990497,-1.00999629890189
"x2","LSTM","multi",3,"sigmoid&tanh",32,150,50,0.2,"adam",0.355384793084823,0.417193469865234,-0.689266924178964
"x2","LSTM","deep",3,"sigmoid&tanh",32,150,50,0.2,"adam",0.352821451615836,0.414747609949341,-0.66951781895071
"x2","FF","single",0,"tanh",16,200,50,0.2,"adam",0.425280921790471,0.493775199863344,-1.29495807106941
"x2","FF","multi",0,"tanh",16,200,50,0.2,"adam",0.539674071484924,0.598172441548407,-2.36797616948872
"x2","FF","deep",0,"tanh",16,200,50,0.2,"adam",0.471920950057179,0.528363384623727,-1.62773542284803
"x2","LSTM","single",4,"sigmoid&tanh",32,100,50,0.2,"adam",0.33992894752309,0.400026373700208,-0.497650187411151
"x2","LSTM","multi",4,"sigmoid&tanh",32,100,50,0.2,"adam",0.359417460358802,0.423196708010411,-0.676168582341163
"x2","LSTM","deep",4,"sigmoid&tanh",32,100,50,0.2,"adam",0.354458802427024,0.418559818743249,-0.639638861629156
"x2","LSTM","single",3,"sigmoid&tanh",32,150,50,0.2,"adam",0.350750374853215,0.411365053942667,-0.642396703305442
"x2","LSTM","multi",3,"sigmoid&tanh",32,150,50,0.2,"adam",0.342660005810279,0.403297956604935,-0.578611701870249
"x2","LSTM","deep",3,"sigmoid&tanh",32,150,50,0.2,"adam",0.356587260939682,0.418547876774759,-0.700253043810433
"x2","FF","single",0,"tanh",16,100,50,0.2,"adam",0.321367168934385,0.378892140304348,-0.351286385831003
"x2","FF","multi",0,"tanh",16,100,50,0.2,"adam",0.415524928731469,0.464290117154942,-1.02906092416899
"x2","FF","deep",0,"tanh",16,100,50,0.2,"adam",0.568506312213412,0.63182346143604,-2.75757541266531
"x2","FF","single",0,"tanh",32,100,50,0.2,"adam",0.341987835060298,0.406408937872752,-0.55468607788384
"x2","FF","multi",0,"tanh",32,100,50,0.2,"adam",0.327165824558576,0.388208365631881,-0.41855437750002
"x2","FF","deep",0,"tanh",32,100,50,0.2,"adam",0.405945506753358,0.489059246576623,-1.25132999393399
"x2","FF","single",0,"tanh",32,150,50,0.2,"adam",0.388256441645904,0.461504069428493,-1.00478257183918
"x2","FF","multi",0,"tanh",32,150,50,0.2,"adam",0.384021245745745,0.454509143052812,-0.944470937933683
"x2","FF","deep",0,"tanh",32,150,50,0.2,"adam",0.354197782551519,0.418823612275843,-0.651119569581461
"x2","LSTM","single",4,"sigmoid&tanh",32,100,80,0.2,"adam",0.342784810909426,0.405482401517791,-0.538782202509065
"x2","LSTM","multi",4,"sigmoid&tanh",32,100,80,0.2,"adam",0.347417446766404,0.411553923822681,-0.585209360039784
"x2","LSTM","deep",4,"sigmoid&tanh",32,100,80,0.2,"adam",0.355326119014807,0.41984134496114,-0.649694566131247
"x2","LSTM","single",2,"sigmoid&tanh",8,200,30,0.2,"adam",0.347284646475729,0.405836443027339,-0.587359979806991
"x2","LSTM","multi",2,"sigmoid&tanh",8,200,30,0.2,"adam",0.33780741268989,0.395198756284371,-0.505235593271084
"x2","LSTM","deep",2,"sigmoid&tanh",8,200,30,0.2,"adam",0.344237605083636,0.406938605652413,-0.595993529308915
"x2","LSTM","single",2,"sigmoid&tanh",16,200,30,0.2,"adam",0.335627970406962,0.392352429018311,-0.483631454240413
"x2","LSTM","multi",2,"sigmoid&tanh",16,200,30,0.2,"adam",0.348362718912351,0.410319142682987,-0.622620274684281
"x2","LSTM","deep",2,"sigmoid&tanh",16,200,30,0.2,"adam",0.34115801487837,0.399440913819639,-0.53772414675867
"x2","LSTM","single",3,"sigmoid&tanh",16,200,30,0.2,"adam",0.370417270313386,0.435403269812236,-0.839952650884169
"x2","LSTM","multi",3,"sigmoid&tanh",16,200,30,0.2,"adam",0.358554776580884,0.420571029074634,-0.716729938191169
"x2","LSTM","deep",3,"sigmoid&tanh",16,200,30,0.2,"adam",0.348790059902944,0.411024306926055,-0.639676929291265
"x2","LSTM","single",2,"sigmoid&tanh",32,200,50,0.2,"adam",0.362664601772204,0.424744368616768,-0.73871579764088
"x2","LSTM","multi",2,"sigmoid&tanh",32,200,50,0.2,"adam",0.344464518757448,0.40798393688083,-0.604203537628036
"x2","LSTM","deep",2,"sigmoid&tanh",32,200,50,0.2,"adam",0.349229386604169,0.412855453552271,-0.642742118933964
"x2","FF","single",0,"relu",32,150,50,0.2,"adam",0.343761230104251,0.406204535666436,-0.553122621368708
"x2","FF","multi",0,"relu",32,150,50,0.2,"adam",0.333121534824428,0.396452255463316,-0.47944217233185
"x2","FF","deep",0,"relu",32,150,50,0.2,"adam",0.350736265529464,0.412666808940883,-0.602932697050958
"x2","LSTM","single",2,"sigmoid&tanh",16,150,50,0.2,"adam",0.34256676544945,0.40012586060258,-0.54300233542805
"x2","LSTM","multi",2,"sigmoid&tanh",16,150,50,0.2,"adam",0.332893073329743,0.390385472568845,-0.468793143940703
"x2","LSTM","deep",2,"sigmoid&tanh",16,150,50,0.2,"adam",0.353209969242347,0.41713234334643,-0.676953697032024
"x2","LSTM","single",2,"sigmoid&tanh",16,200,30,0.2,"adam",0.328803109924618,0.384067478183536,-0.421635986856815
"x2","LSTM","multi",2,"sigmoid&tanh",16,200,30,0.2,"adam",0.348177991986052,0.411985503122277,-0.635826388363305
"x2","LSTM","deep",2,"sigmoid&tanh",16,200,30,0.2,"adam",0.346165953515154,0.40976126218339,-0.618210961398235
"x2","LSTM","single",2,"sigmoid&tanh",8,200,50,0.2,"adam",0.350435172876651,0.40903545323847,-0.612483373683171
"x2","LSTM","multi",2,"sigmoid&tanh",8,200,50,0.2,"adam",0.3323069062091,0.389077282030018,-0.458965719514948
"x2","LSTM","deep",2,"sigmoid&tanh",8,200,50,0.2,"adam",0.351033392274796,0.413539722918812,-0.648192014904525
"x2","FF","single",0,"relu",8,100,50,0.2,"adam",0.415169229351501,0.475542751815352,-1.12860629228152
"x2","FF","multi",0,"relu",8,100,50,0.2,"adam",0.370944431075722,0.430919566562017,-0.747868023236107
"x2","FF","deep",0,"relu",8,100,50,0.2,"adam",0.435929814595004,0.509583136816313,-1.44425382871283
"x2","LSTM","single",2,"sigmoid&tanh",32,150,50,0.2,"adam",0.366928169208529,0.439941512989448,-0.865362445202162
"x2","LSTM","multi",2,"sigmoid&tanh",32,150,50,0.2,"adam",0.346659449885211,0.407867180391746,-0.603285489856756
"x2","LSTM","deep",2,"sigmoid&tanh",32,150,50,0.2,"adam",0.350659235118466,0.414391423153151,-0.6549880298978
"x2","FF","single",0,"relu",32,150,30,0.2,"adam",0.409353930788116,0.455914527940546,-0.956514502035537
"x2","FF","multi",0,"relu",32,150,30,0.2,"adam",0.33310039034047,0.394778839543455,-0.466979147761046
"x2","FF","deep",0,"relu",32,150,30,0.2,"adam",0.314202688407087,0.378133780207645,-0.345882546453118
"x2","LSTM","single",2,"sigmoid&tanh",32,100,50,0.2,"adam",0.326313820323152,0.380777973335677,-0.397387895478907
"x2","LSTM","multi",2,"sigmoid&tanh",32,100,50,0.2,"adam",0.346940362308168,0.408521770685575,-0.60843587872464
"x2","LSTM","deep",2,"sigmoid&tanh",32,100,50,0.2,"adam",0.350173498665825,0.414360594536757,-0.654741793656372
"x2","FF","single",0,"relu",16,100,50,0.2,"adam",0.307294052658782,0.367533444300323,-0.271481183693115
"x2","FF","multi",0,"relu",16,100,50,0.2,"adam",0.321540423808017,0.372184469474139,-0.303865224252925
"x2","FF","deep",0,"relu",16,100,50,0.2,"adam",0.375435649627716,0.436207819919303,-0.791030997669021
"x2","FF","single",0,"tanh",8,100,50,0.2,"adam",0.394177860595343,0.466000243910154,-1.04403579314816
"x2","FF","multi",0,"tanh",8,100,50,0.2,"adam",0.343933401286996,0.397325189397727,-0.485964405780273
"x2","FF","deep",0,"tanh",8,100,50,0.2,"adam",0.436505774495749,0.489728200083449,-1.25749311265853
"x2","FF","single",0,"relu",8,200,50,0.2,"adam",0.455093635301312,0.526479688868644,-1.60903227000155
"x2","FF","multi",0,"relu",8,200,50,0.2,"adam",0.296833179930034,0.360712106661175,-0.224722358064478
"x2","FF","deep",0,"relu",8,200,50,0.2,"adam",0.317132533160805,0.380083191822657,-0.359795305359326
"x2","LSTM","single",4,"sigmoid&tanh",16,200,50,0.2,"adam",0.326743357160771,0.385198342941555,-0.388679278227028
"x2","LSTM","multi",4,"sigmoid&tanh",16,200,50,0.2,"adam",0.344315825607446,0.408618191266701,-0.562674512543936
"x2","LSTM","deep",4,"sigmoid&tanh",16,200,50,0.2,"adam",0.358833162590102,0.423895621231949,-0.681709569451932
